City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
142,darwin,-12.4611,130.8418,32.25,37,0,5.66,AU,1715142122
143,kristiansund,63.1115,7.732,7.03,81,75,2.06,NO,1715142231
144,kailua-kona,19.6406,-155.9956,25.98,90,100,4.12,US,1715142232
145,midvagur,62.0511,-7.1939,7.46,93,100,6.69,FO,1715142232
146,carnarvon,-24.8667,113.6333,25.21,27,1,0.82,AU,1715142232
147,thompson,55.7435,-97.8558,6.09,75,20,5.14,CA,1715142232
148,port-gentil,-0.7193,8.7815,25.85,87,99,3.24,GA,1715142232
149,hammerfest,70.6634,23.6821,-0.75,59,0,3.6,NO,1715142204
150,palikir - national government center,6.9248,158.1611,30.47,74,100,5.14,FM,1715142233
151,yellowknife,62.456,-114.3525,9.67,99,100,8.75,CA,1715141953
152,nanakuli,21.3906,-158.1547,25.97,64,40,6.69,US,1715142233
153,revda,56.801,59.9303,12.79,74,53,6.47,RU,1715142233
154,broken hill,-31.95,141.4333,19.48,44,12,6.08,AU,1715142233
155,yantongshan,43.2919,126.0094,20.22,28,83,3.03,CN,1715142234
156,emporia,38.4039,-96.1817,16.61,63,0,4.12,US,1715142234
157,st. john's,47.5649,-52.7093,6.66,96,100,2.06,CA,1715142234
158,uturoa,-16.7333,-151.4333,27.96,75,91,7.73,PF,1715142234
159,sarangani,5.4033,125.4636,28.42,73,65,3.93,PH,1715142234
160,punta arenas,-53.15,-70.9167,2.06,87,75,2.06,CL,1715142235
161,hithadhoo,-0.6,73.0833,28.93,78,90,5.35,MV,1715142235
162,placido de castro,-10.3353,-67.1856,24.43,87,100,0.58,BR,1715142235
163,zhezqazghan,47.7833,67.7667,18.32,59,0,8.0,KZ,1715142235
164,puerto san jose,13.9256,-90.8244,29.87,74,29,3.42,GT,1715142235
165,gaiman,-43.2897,-65.4929,6.12,61,100,8.97,AR,1715142236
166,sur,22.5667,59.5289,33.29,52,0,1.33,OM,1715142051
167,lihue,21.9789,-159.3672,26.58,71,75,5.66,US,1715142236
168,iskateley,67.6803,53.1512,-8.32,94,96,4.92,RU,1715142236
169,vadso,70.0744,29.7487,-1.51,74,20,3.09,NO,1715142237
170,opuwo,-18.0607,13.84,16.72,47,0,2.15,NA,1715142237
171,tual,-5.6667,132.75,27.87,77,100,7.09,ID,1715142237
172,ilhabela,-23.7781,-45.3581,24.17,70,2,1.9,BR,1715142237
173,lazaro cardenas,17.9583,-102.2,24.18,74,100,1.52,MX,1715142238
174,enewetak,11.3474,162.3373,27.89,79,63,8.64,MH,1715142238
175,smithers,54.7804,-127.1743,8.18,39,0,4.12,CA,1715142004
176,akjoujt,19.6969,-14.4164,27.62,13,0,3.56,MR,1715142238
177,voskresensk,55.3125,38.6636,1.32,85,12,5.81,RU,1715142238
178,aqsay,51.1678,52.995,12.59,79,100,7.67,KZ,1715142239
179,kerikeri,-35.2268,173.9474,16.68,49,6,3.19,NZ,1715142239
180,fale old settlement,-9.3852,-171.2468,29.74,73,97,4.95,TK,1715142239
181,ghat,24.9647,10.1728,26.92,23,15,3.1,LY,1715142239
182,zvezdnyy,57.7325,56.3147,11.33,73,77,6.88,RU,1715142239
183,talara,-4.5772,-81.2719,21.59,77,89,6.31,PE,1715142240
184,coahuayana de hidalgo,18.7,-103.6583,22.1,73,100,1.25,MX,1715142240
185,raduzhny,62.0961,77.475,1.31,88,100,6.71,RU,1715142240
186,constantia,44.1833,28.65,15.39,89,68,5.68,RO,1715142240
187,afaahiti,-17.75,-149.2833,26.93,79,94,6.9,PF,1715142240
188,nikolayevsk-on-amure,53.1406,140.73,8.45,41,4,1.34,RU,1715142241
189,vilyuchinsk,52.9306,158.4028,1.63,96,100,3.78,RU,1715142241
190,san patricio,28.017,-97.5169,27.13,92,88,4.63,US,1715142241
191,qaqortoq,60.7167,-46.0333,-0.26,60,97,1.05,GL,1715142241
192,papao,-17.75,-149.55,27.82,78,48,7.41,PF,1715142241
193,san mariano,7.5,126.0,34.34,42,100,2.43,PH,1715142242
194,tokuyama,34.05,131.8167,18.79,69,89,0.43,JP,1715142242
195,punta gorda,26.9298,-82.0454,26.11,89,0,3.13,US,1715142242
196,barguzin,53.6167,109.6167,11.36,31,0,4.18,RU,1715141960
197,pont rouge,48.8833,-72.0825,6.16,71,99,2.68,CA,1715142242
198,rio preto da eva,-2.6994,-59.6997,23.48,100,99,0.63,BR,1715142243
199,beni hassane,35.5672,10.8087,18.69,83,99,8.7,TN,1715142243
200,huron,41.1501,-82.5499,20.3,86,97,6.29,US,1715142243
201,mastic beach,40.7668,-72.8521,17.52,82,0,4.92,US,1715142243
202,yuto,-23.6434,-64.4719,23.02,95,2,1.65,AR,1715142243
203,tolanaro,-25.0319,46.9987,24.04,78,20,6.17,MG,1715142244
204,kencong,-8.2833,113.3667,28.48,72,5,3.17,ID,1715142244
205,la villa del rosario,10.3258,-72.3134,26.28,89,99,4.41,VE,1715142244
206,muang phonsavan,19.45,103.2167,25.5,72,23,0.97,LA,1715142244
207,usogorsk,63.4106,48.6872,-3.52,76,70,2.76,RU,1715142244
208,les cayes,18.2,-73.75,24.79,87,0,1.52,HT,1715142245
209,adam,22.3756,57.5233,32.28,51,0,2.01,OM,1715142245
210,figuig (centre),32.1089,-1.2286,17.84,30,8,2.57,MA,1715142245
211,borogontsy,62.6683,131.1683,4.66,72,100,3.91,RU,1715142245
212,zakamensk,50.3741,103.2863,14.24,26,100,1.61,RU,1715142245
213,prince rupert,54.3161,-130.3201,7.83,81,100,13.89,CA,1715142003
214,cadale,2.7603,46.3222,27.75,78,31,4.9,SO,1715142246
215,kone,-21.0595,164.8658,26.51,47,0,6.9,NC,1715142246
216,lorengau,-2.0226,147.2712,27.62,84,100,7.33,PG,1715142246
217,alaghsas,17.0187,8.0168,30.1,15,100,1.9,NE,1715142246
218,portland,45.5234,-122.6762,11.97,66,0,3.6,US,1715141555
219,kudahuvadhoo,2.6708,72.8944,28.97,78,95,5.43,MV,1715142247
220,remire-montjoly,4.9167,-52.2667,26.02,94,75,0.51,GF,1715142247
221,along,28.1667,94.7667,26.09,47,67,0.61,IN,1715142247
222,mazatlan,23.2167,-106.4167,24.39,84,100,1.34,MX,1715141997
223,bandarbeyla,9.4942,50.8122,28.92,75,34,3.44,SO,1715142248
224,tsiombe,-25.3,45.4833,19.59,89,0,2.37,MG,1715142248
225,nyandoma,61.669,40.1991,-1.46,49,78,3.52,RU,1715142248
226,aur,8.1499,171.1687,27.76,84,70,9.35,MH,1715142248
227,mizdah,31.4451,12.9801,16.94,69,27,7.87,LY,1715142248
228,flin flon,54.7682,-101.865,11.25,52,98,5.57,CA,1715142249
229,nar'yan-mar,67.6713,53.087,-8.27,94,97,4.92,RU,1715142249
230,vila velha,-20.3297,-40.2925,23.97,94,75,0.0,BR,1715142249
231,oncativo,-31.9135,-63.682,17.6,93,0,1.34,AR,1715142249
232,calabozo,8.9242,-67.4293,27.92,74,85,1.28,VE,1715142249
233,sayyan,15.1718,44.3244,17.34,59,99,2.26,YE,1715142250
234,ishigaki,24.3448,124.1572,29.07,61,75,6.17,JP,1715142250
235,san paolo di civitate,41.7383,15.2602,14.18,85,34,1.23,IT,1715142250
236,al marj,32.488,20.8317,16.56,49,47,7.69,LY,1715142250
237,ancud,-41.8697,-73.8203,7.11,71,58,2.28,CL,1715142250
238,intendente alvear,-35.2338,-63.592,14.64,83,99,3.93,AR,1715142251
239,newman,37.3138,-121.0208,18.13,50,30,4.02,US,1715142251
240,mutoko,-17.397,32.2268,10.08,81,0,1.92,ZW,1715142251
241,alofi,-19.0595,-169.9187,26.94,94,20,3.6,NU,1715142251
242,ambodifotatra,-16.9833,49.85,26.53,72,9,9.49,MG,1715142252
243,gislaved,57.3044,13.5408,5.33,72,84,1.32,SE,1715142252
244,la ronge,55.1001,-105.2842,8.14,61,75,4.12,CA,1715142252
245,den burg,53.0542,4.7972,11.65,89,75,3.09,NL,1715142252
246,susuman,62.7833,148.1667,0.55,75,84,2.24,RU,1715142252
247,mil'kovo,55.6078,37.7956,1.7,77,5,5.22,RU,1715142253
248,tabou,4.423,-7.3528,27.32,83,92,2.74,CI,1715142253
249,lerwick,60.1545,-1.1494,6.0,83,100,4.27,GB,1715142253
250,soio,-6.1349,12.3689,25.45,93,100,3.37,AO,1715142253
251,brigantine,39.4101,-74.3646,17.8,97,100,2.68,US,1715142253
252,savanna-la-mar,18.219,-78.1332,27.18,91,4,1.05,JM,1715142254
253,khuzdar,27.7384,66.6434,28.07,26,0,1.8,PK,1715142254
254,egilsstadir,65.2653,-14.3948,1.95,80,0,3.6,IS,1715142254
255,tateyama,34.9833,139.8667,22.96,60,75,2.57,JP,1715142254
256,saldanha,-33.0117,17.9442,11.03,87,0,2.21,ZA,1715142254
257,forster,-32.1667,152.5167,20.21,78,16,3.64,AU,1715142255
258,nema,57.5067,50.5011,3.96,98,100,8.24,RU,1715142255
259,helena valley southeast,46.6153,-111.9216,6.08,65,100,8.75,US,1715142255
260,daru,-9.0763,143.2092,26.58,89,100,6.23,PG,1715142255
261,druten,51.8833,5.6,11.14,87,48,2.93,NL,1715142255
262,narrabri,-30.3167,149.7833,24.18,46,26,2.24,AU,1715142256
263,okhotsk,59.3833,143.3,1.66,76,99,4.78,RU,1715142256
264,galliano,29.4422,-90.2992,27.0,83,40,3.09,US,1715142256
265,herval,-32.0236,-53.3956,20.58,93,98,2.41,BR,1715142256
266,malango,-2.9627,119.9001,27.42,71,56,1.22,ID,1715142257
267,verkhnevilyuysk,63.4453,120.3167,2.33,83,100,5.16,RU,1715142257
268,scarborough,54.2797,-0.4044,8.14,93,43,1.87,GB,1715142257
269,la passe,45.5549,-0.8967,10.79,91,0,2.89,FR,1715142257
270,noosa heads,-26.3833,153.15,23.39,61,20,9.73,AU,1715142257
271,yemetsk,63.4721,41.7941,-2.01,60,8,3.07,RU,1715142258
272,holualoa,19.6228,-155.9522,23.91,91,100,4.12,US,1715142258
273,cidreira,-30.1811,-50.2056,22.89,79,100,2.23,BR,1715142258
274,lata,40.1629,-8.3327,14.49,68,100,2.12,PT,1715142258
275,minas de marcona,-15.2119,-75.1103,13.89,91,91,5.95,PE,1715142259
276,taoudenni,22.6783,-3.9836,30.09,6,23,2.71,ML,1715142259
277,choibalsan,48.0667,114.5,16.3,16,94,9.66,MN,1715142259
278,colonia,50.9333,6.95,13.31,90,40,1.03,DE,1715142259
279,lucas,41.6501,-83.6666,20.98,90,40,3.09,US,1715142259
280,smara,26.7384,-11.6719,20.36,54,94,2.09,EH,1715142259
281,yerofey pavlovich,53.9667,121.9667,8.63,60,100,7.94,RU,1715142260
282,caluula,11.9661,50.7569,30.46,69,99,1.71,SO,1715142260
283,alabat,14.1028,122.0153,28.67,70,10,7.18,PH,1715142260
284,buala,-8.145,159.5921,29.21,79,88,3.27,SB,1715142261
285,bereznik,62.8551,42.7072,-0.51,48,6,3.11,RU,1715142261
286,moree,-29.4667,149.85,24.05,33,23,3.32,AU,1715142261
287,magdagachi,53.45,125.8,11.72,80,100,4.67,RU,1715142261
288,jaru,-10.4389,-62.4664,23.41,95,100,1.05,BR,1715142262
289,tshikapa,-6.4167,20.8,22.3,67,67,0.83,CD,1715142262
290,el granada,37.5027,-122.4694,16.88,73,0,6.17,US,1715142201
291,bavly,54.393,53.2602,12.38,84,42,8.81,RU,1715142262
292,kutum,14.2,24.6667,22.28,23,73,2.59,SD,1715142262
293,gazli,40.1333,63.45,28.78,28,100,4.5,UZ,1715142262
294,wad az zaki,14.4619,32.2065,26.44,13,65,4.85,SD,1715142263
295,vernon,50.2581,-119.2691,13.46,43,33,1.03,CA,1715142004
296,nemuro,43.3236,145.575,3.01,87,98,7.46,JP,1715142263
297,severo-yeniseyskiy,60.3725,93.0408,1.43,87,100,1.79,RU,1715142263
298,vila franca do campo,37.7167,-25.4333,18.27,99,100,3.37,PT,1715142263
299,bodaybo,57.8506,114.1933,6.11,62,100,6.21,RU,1715142264
300,megion,61.0296,76.1136,5.01,69,44,8.49,RU,1715142264
301,tambacounda,13.7539,-13.7586,29.06,29,8,4.18,SN,1715142264
302,yulinshi,38.2906,109.7494,24.99,14,74,4.54,CN,1715142264
303,las heras,-46.5419,-68.9359,-4.08,88,35,2.76,AR,1715142264
304,broome,42.2506,-75.833,15.9,66,95,1.24,US,1715142265
305,toktogul,41.8708,72.9402,19.03,50,84,0.16,KG,1715142265
306,eastham,41.8301,-69.9739,11.64,95,84,4.95,US,1715142079
307,xichang,27.8964,102.2634,18.43,77,100,1.32,CN,1715142265
308,goundi,9.3627,17.366,29.53,43,100,1.52,TD,1715142265
309,dhidhdhoo,6.8833,73.1,29.66,73,69,5.1,MV,1715142266
310,kupang,-10.1667,123.5833,35.32,49,20,7.72,ID,1715142266
311,nova vicosa,-17.8919,-39.3719,24.85,86,17,2.28,BR,1715142266
312,zeribet el oued,34.6828,6.5111,20.27,55,0,1.06,DZ,1715142266
313,ishikawa,26.4233,127.8214,27.18,61,75,3.09,JP,1715142267
314,vinh long,10.25,105.9667,32.99,45,84,3.7,VN,1715142267
315,ryotsu-minato,38.0833,138.4333,8.83,81,100,3.43,JP,1715142267
316,la'ie,21.6477,-157.9253,25.98,81,29,1.79,US,1715142267
317,petropavlovsk-kamchatsky,53.0452,158.6483,0.81,78,100,3.58,RU,1715142073
318,takedamachi,32.9667,131.4,15.05,90,82,1.87,JP,1715142267
319,luderitz,-26.6481,15.1594,16.44,85,3,8.74,NA,1715142268
320,spasskoye,44.6108,132.7969,16.14,33,2,2.81,RU,1715142268
321,visby,57.6409,18.296,3.12,70,0,3.6,SE,1715142268
322,peace river,56.2501,-117.286,14.17,22,75,7.2,CA,1715142268
323,palm coast,29.585,-81.2078,24.99,80,0,3.09,US,1715142268
324,katsuura,35.1333,140.3,23.01,74,91,3.64,JP,1715142269
325,tarancon,40.0085,-3.0073,7.9,69,89,3.76,ES,1715142269
326,sumter,28.7086,-82.0831,25.57,87,3,0.43,US,1715142269
327,emerald,-23.5333,148.1667,26.86,45,23,8.01,AU,1715141970
328,tchibanga,-2.85,11.0333,22.78,98,100,0.58,GA,1715142270
329,pundong,-7.9522,110.3486,30.36,65,47,4.16,ID,1715142270
330,barda,40.3744,47.1267,15.6,67,93,2.72,AZ,1715142270
331,acapulco de juarez,16.8634,-99.8901,25.9,73,40,2.06,MX,1715142119
332,ciudad lazaro cardenas,17.9583,-102.2,24.18,74,100,1.52,MX,1715142271
333,al fujairah city,25.1164,56.3414,33.07,43,0,3.6,AE,1715142271
334,glendive,47.1053,-104.7125,9.79,93,100,3.09,US,1715142271
335,mount pearl,47.5166,-52.7813,6.19,96,100,2.06,CA,1715142271
336,ulladulla,-35.35,150.4667,17.58,71,44,3.5,AU,1715142271
337,loyew,51.9458,30.7953,7.37,77,0,2.08,BY,1715142272
338,vavoua,7.3819,-6.4778,23.26,98,87,1.11,CI,1715142272
339,chimoio,-19.1164,33.4833,14.92,100,0,0.69,MZ,1715142272
340,gushikawa,26.3544,127.8686,26.77,61,75,3.09,JP,1715142272
341,east ballina,-28.8667,153.5833,20.15,67,100,5.63,AU,1715142272
342,sisimiut,66.9395,-53.6735,-3.3,95,100,2.99,GL,1715142273
343,barclayville,4.6797,-8.2339,25.68,91,100,1.63,LR,1715142273
344,nea alikarnassos,35.3333,25.1667,18.3,67,0,2.57,GR,1715142273
345,ulimang,7.6242,134.6421,31.23,72,53,4.06,PW,1715142273
346,mudkhed,19.1667,77.5167,31.02,37,0,3.72,IN,1715142274
347,sao tome,0.3365,6.7273,24.02,100,100,6.17,ST,1715142274
348,staroyur'yevo,53.3161,40.7081,2.25,76,57,7.62,RU,1715142274
349,cabedelo,-6.9811,-34.8339,25.37,84,92,2.76,BR,1715142274
350,pau,43.4167,-0.5833,12.36,100,100,1.54,FR,1715142274
351,guarapari,-20.6667,-40.4975,22.75,90,0,2.1,BR,1715142275
352,puerto madero,14.7208,-92.4215,28.11,78,0,0.0,MX,1715142275
353,cedeira,43.6797,-8.0209,12.76,78,99,8.77,ES,1715142275
354,miranda,3.2499,-76.2281,22.07,95,100,1.67,CO,1715142275
355,igarka,67.4667,86.5833,-3.88,92,100,5.36,RU,1715142276
356,kerema,-7.9631,145.7785,27.66,80,100,1.82,PG,1715142276
357,homer,59.6425,-151.5483,8.22,63,75,2.24,US,1715142276
358,rio cuarto,-33.1307,-64.3499,14.06,97,25,2.36,AR,1715142276
359,bamboo flat,11.7,92.7167,33.05,62,40,4.12,IN,1715142277
360,arraial do cabo,-22.9661,-42.0278,24.03,90,1,9.64,BR,1715142277
361,paso robles,35.6266,-120.691,16.67,61,0,4.12,US,1715142213
362,nantucket,41.2835,-70.0995,11.11,98,44,5.22,US,1715142277
363,shimoda,34.6667,138.95,23.39,59,98,8.17,JP,1715142278
364,loa janan,-0.583,117.095,31.21,68,30,1.21,ID,1715142278
365,matiguas,12.8373,-85.4622,25.78,76,88,1.75,NI,1715142278
366,yaren,-0.5472,166.916,29.21,70,99,3.42,NR,1715142278
367,ain sefra,32.75,-0.5833,13.32,60,7,2.92,DZ,1715142278
368,pasvalys,56.0594,24.4036,0.96,80,6,2.8,LT,1715142279
369,badger,64.8,-147.5333,11.95,49,75,0.89,US,1715142279
370,amga,60.8953,131.9608,7.16,61,100,2.82,RU,1715142279
371,pitimbu,-7.4706,-34.8086,25.33,83,73,2.89,BR,1715142279
372,siwa oasis,29.2041,25.5195,19.29,40,2,3.52,EG,1715142279
